"Santo André";1385,093;7782624,984;2818755,748;17322921,87;27925687,694;4694606,898;32620294,592;46957,2287020949
"Santo Antônio da Alegria";81213,937;7656,974;41577,064;69243,969;199691,943;11829,961;211521,905;31755,2777360757
"Santo Antônio de Posse";226780,43;376094,552;121588,77;802556,542;1527020,295;343714,059;1870734,354;81240,906501064
"Santo Antônio do Aracanguá";109970,317;21800,531;63316,71;82896,563;277984,121;11694,016;289678,137;34913,5997348439
"Santo Antônio do Jardim";89678,809;11351,638;30209,145;77595,169;208834,761;13997,823;222832,584;38267,6599690881
"Santo Antônio do Pinhal";16760,97;7378,609;39101,693;77467,992;140709,264;7719,86;148429,124;22343,6886948668
"Santo Expedito";6470,526;3327,494;18406,667;17748,76;45953,447;1319,944;47273,391;15831,6781647689
"Santópolis do Aguapeí";11204,767;3838,978;24002,814;36716,096;75762,655;4890,763;80653,418;17167,607066837
"Santos";5248,939;2150156,228;2400186,743;15770943,804;20326535,714;3763637,383;24090173,097;56087,180357754
"São Bento do Sapucaí";39804,065;13677,018;51153,626;283080,376;387715,086;18932,122;406647,208;38584,9898472341
"São Bernardo do Campo";11195,535;13216248,199;3651104,667;29662760,19;46541308,592;11735705,473;58277014,065;71495,9766914609
"São Caetano do Sul";30,821;3515560,444;1532317,804;8183229,277;13231138,346;2335630,04;15566768,386;103015,454771658
"São Carlos";170583,18;3844335,362;1208302,393;6861133,828;12084354,763;2057499,606;14141854,369;57949,8695643266
"São Francisco";16633,994;2507,216;16043,426;14798,64;49983,276;1184,51;51167,786;19185,521559805
"São João da Boa Vista";125955,232;943016,747;422205,569;2146777,947;3637955,496;497234,248;4135189,744;47239,3358694038
"São João das Duas Pontes";16036,73;3694,699;17036,494;14414,448;51182,372;1429,642;52612,013;21334,9606650446
"São João de Iracema";19378,211;1440,394;15765,594;13452,91;50037,108;1440,996;51478,104;27780,9519697787
"São João do Pau d'Alho";19148,291;3111,482;16271,021;17640,906;56171,7;2321,272;58492,972;29646,716675114
"São Joaquim da Barra";54709,298;727988,648;228172,35;931319,947;1942190,242;248895,652;2191085,894;43342,3514727118
"São José da Bela Vista";95960,632;5787,293;48907,88;70175,342;220831,148;10685,994;231517,142;26422,864871034
"São José do Barreiro";9640,511;2432,084;26616,607;22349,784;61038,985;2308,225;63347,21;15552,9609624356
"São José do Rio Pardo";196939,838;472632,208;244885,405;1153489,695;2067947,146;307219,937;2375167,083;44581,4719860353
"São José do Rio Preto";64179,636;2145379,984;1854124,83;14508308,457;18571992,907;2390623,797;20962616,703;46546,2522354289
"São José dos Campos";25504,102;16459170,872;2884818,643;19457995,782;38827489,399;6381318,54;45208807,939;63080,179853716
"São Lourenço da Serra";1858,98;27606,501;72815,995;158623,601;260905,076;24506,689;285411,765;18154,8098085364
"São Luiz do Paraitinga";24929,186;12156,921;57574,176;97556,423;192216,706;12002,484;204219,19;19295,085978836
"São Manuel";118878,275;195029,982;159806,614;721870,938;1195585,809;144731,457;1340317,267;33779,8595443319
"São Miguel Arcanjo";391383,783;47114,506;140484,388;328949,807;907932,485;46292,618;954225,102;29712,7542269967
"São Paulo";61624,738;62513855,107;48453704,592;549767395,36;660796579,797;168184027,934;828980607,731;69575,4070051736
"São Pedro";64623,833;64260,756;165476,393;514870,525;809231,506;77104,449;886335,955;25759,5894850035
"São Pedro do Turvo";91072,717;24160,74;42698,862;61183,344;219115,663;15248,945;234364,608;31718,0414129111
"São Roque";45528,581;602986,495;395962,738;1906386,234;2950864,049;499914,63;3450778,678;39199,1398355144
"São Sebastião";15863,894;9764264,038;695835,071;5075980,831;15551943,835;456701,586;16008645,421;181594,507702255
"São Sebastião da Grama";140653,599;31465,975;54012,076;173855,553;399987,202;28504,652;428491,854;35920,1822449493
"São Simão";73197,787;60108,933;84468,756;223996,775;441772,251;59554,637;501326,889;33666,4353636425
"São Vicente";4375,988;510075,084;1568230,121;3598069,999;5680751,192;440507,908;6121259,1;16991,1317319062
"Sarapuí";41315,191;30057,453;48706,546;67773,753;187852,942;16057,933;203910,875;19979,5096021948
"Sarutaiá";43668,874;3996,137;21770,775;25356,998;94792,784;1764,938;96557,722;26439,6829134721
"Sebastianópolis do Sul";40418,681;193532,531;26257,953;114679,751;374888,915;42609,711;417498,625;126361,569309927
"Serra Azul";46604,064;11240,366;68651,422;62819,181;189315,033;6208,102;195523,134;15792,1923915677
"Serra Negra";84669,631;62088,45;127911,869;489895,096;764565,045;80557,315;845122,36;30747,3753911082
"Serrana";21355,507;227605,044;236601,738;722884,231;1208446,52;140603,744;1349050,264;30065,7513706263
"Sertãozinho";86717,477;2110801,327;660685,268;3249541,352;6107745,423;1001276,34;7109021,763;57727,4642137915
"Sete Barras";180937,473;23882,691;62559,381;98288,768;365668,313;13501,71;379170,022;29990,5103219173
"Severínia";19012,237;9149,505;84016,986;141189,913;253368,641;18542,86;271911,501;15751,1151595899
"Silveiras";11715,01;3987,86;40275,404;32206,108;88184,383;4374,183;92558,565;14833,1033653846
"Socorro";113684,979;134639,933;180394,994;581522,818;1010242,723;109976,763;1120219,486;28800,3775709585
"Sorocaba";43587,377;11416523,526;2960148;20709422,068;35129680,971;9403717,27;44533398,241;67094,7439294663
"Sud Mennucci";82363,193;9944,752;47715,315;74978,087;215001,348;11783,03;226784,378;29345,8046066253
"Sumaré";328221,75;4539680,55;1149288,71;7114201,096;13131392,106;3048499,845;16179891,951;56481,8089345184
"Suzanápolis";36433,753;142422,703;27419,425;96822,567;303098,448;38882,458;341980,906;85709,5002506266
"Suzano";365314,028;5291217,803;1214448,17;5335113,26;12206093,262;2605420,429;14811513,691;50471,3139976283
"Tabapuã";77407,832;11555,619;62127,838;121741,022;272832,311;14304,249;287136,559;24092,6798959557
"Tabatinga";78089,282;29679,683;77089,874;133545,56;318404,399;22019,046;340423,445;21281,7857589397
"Taboão da Serra";265,211;2086009,277;1252193,145;5310499,081;8648966,714;1642105,784;10291072,498;35838,0404241612
"Taciba";68762,806;10090,195;46713,717;54417,335;179984,052;6428,122;186412,175;30654,8552869594
"Taguaí";55797,041;20165,789;63891,786;171943,913;311798,528;31629,219;343427,748;25433,4405687625
"Taiaçu";28186,582;2699,843;28776,496;44400,285;104063,207;5844,161;109907,367;18172,5143849206
"Taiúva";24191,068;20237,949;31400,116;52322,844;128151,977;11499,124;139651,101;22290,6785315243
"Tambaú";78980,377;158476,676;95553,04;304125,371;637135,464;63283,609;700419,073;30658,2803554233
"Tanabi";132284,228;461061,387;124694,717;480104,57;1198144,902;125425,065;1323569,967;52633,3147890404
"Tapiraí";68949,22;11578,765;40565,281;55735,276;176828,541;8309,87;185138,411;24028,3466580143
"Tapiratiba";72223,91;25469,716;60004,652;125753,736;283452,014;17732,804;301184,818;23899,7633708935
"Taquaral";7715,097;1850,936;20223,797;14486,849;44276,679;2585,185;46861,863;17022,1078823102
"Taquaritinga";115944,357;235408,591;272970,048;885902,109;1510225,105;149789,279;1660014,384;30441,6640809815
"Taquarituba";132339,82;66621,372;100748,895;574067,49;873777,576;114374,371;988151,947;42508,472296309
"Taquarivaí";122948,156;16843,793;35426,188;157444,137;332662,275;34661,424;367323,698;63298,9312424608
"Tarabai";16002,304;14259,364;42013,462;60792,112;133067,241;35283,083;168350,324;22976,7058823529
"Tarumã";56414,134;342396,588;77491,177;316519,163;792821,062;104215,13;897036,192;59998,407598154
"Tatuí";154857,403;1324244,268;526084,162;2439454,528;4444640,36;631552,579;5076192,938;41882,0888929226
"Taubaté";29195,862;4619437,11;1494813,013;7062455,685;13205901,67;2994084,263;16199985,933;52345,3176200308
"Tejupá";74288,846;4616,711;25903,365;29408,651;134217,573;3898,761;138116,334;29342,752071383
"Teodoro Sampaio";125733,521;89635,136;103985,516;265524,496;584878,668;42149,592;627028,261;27874,1169593243
"Terra Roxa";42624,259;15260,385;45914,494;63207,555;167006,693;7928,553;174935,246;19076,9079607415
"Tietê";64791,462;734290,347;214403,526;854750,252;1868235,587;290166,646;2158402,234;52129,0238860041
"Timburi";24316,821;2843,964;19346,577;17936,369;64443,731;1857,549;66301,28;25990,3096824775
"Torre de Pedra";2822,443;2481,025;16230,499;14580,731;36114,699;1641,922;37756,621;16239,4068817204
"Torrinha";68706,213;27529,067;45387,966;120260,732;261883,978;22708,278;284592,255;29230,9218364832
"Trabiju";9226,651;4962,707;15981,989;12380,141;42551,488;2368,043;44919,531;26176,8828671329
"Tremembé";12195,007;180772,247;215319,233;398574,987;806861,473;89772,28;896633,754;19339,0077215081
"Três Fronteiras";23088,42;8711,591;31356,597;52012,067;115168,674;6866,863;122035,537;21988,385045045
"Tuiuti";43333,376;6697,597;31495,348;86971,045;168497,366;13293,095;181790,461;27556,5349401243
"Tupã";193785,747;289544,79;275150,707;1243051,898;2001533,142;211804,098;2213337,24;35289,1779336735
"Tupi Paulista";43825,339;9779,23;73728,046;193547,67;320880,284;19477,007;340357,291;22878,0863749412
"Turiúba";21508,551;2346,69;15777,222;15192,574;54825,036;1599,582;56424,618;29619,2220472441
"Turmalina";37998,619;3096,682;14853,303;15557,667;71506,271;2185,243;73691,514;41191,4555617664
"Ubarana";37290,128;79174,59;36674,157;50542,026;203680,901;8958,103;212639,004;34710,9049951028
"Ubatuba";31826,987;381498,027;482564,721;1654039,206;2549928,941;156012,23;2705941,172;30139,0164175447
"Ubirajara";30979,063;5088,472;32485,898;40952,197;109505,63;4962,101;114467,732;24438,0298889838
"Uchoa";38483,852;143054,14;50079,771;127884,479;359502,242;42338,267;401840,509;41473,8888430179
"União Paulista";20856,867;2472,881;16201,576;16340,222;55871,545;1723,214;57594,759;32892,4951456311
"Urânia";89081,036;31474,634;37625,921;107196,73;265378,322;20635,877;286014,199;33319,4546831314
"Uru";15392,137;1861,27;15184,252;12625,748;45063,406;1328,659;46392,065;38563,6450540316
"Urupês";96842,634;39978,607;75254,706;224435,235;436511,181;46813,323;483324,505;36668,2728928002
"Valentim Gentil";23344,673;141998,187;61920,349;160684,032;387947,242;49599,045;437546,287;33926,2066372025
"Valinhos";57997,585;1796025,796;657577,284;3845353,053;6356953,717;1612246,275;7969199,991;63348,1716295707
"Valparaíso";138004,542;449113,554;142460,757;379299,013;1108877,867;127419,021;1236296,888;51300,7547201129
"Vargem";12805,434;13569,871;42707,275;72837,108;141919,688;11481,792;153401,48;15197,2934416485
"Vargem Grande do Sul";59764,36;221264,678;174876,449;670165,935;1126071,422;161267,463;1287338,885;30883,2857931101
"Vargem Grande Paulista";43369,001;641802,059;275206,948;1368881,741;2329259,749;568943,038;2898202,787;54057,8364762278
"Várzea Paulista";2910,654;1326933,945;484951,255;1594687,474;3409483,328;556356,125;3965839,453;32645,4903030902
"Vera Cruz";23928,208;8141,643;48491,658;136683,118;217244,627;22948,823;240193,45;22862,5023795926
"Vinhedo";14330,505;3476251,858;554172,339;5428696,996;9473451,699;3084457,273;12557908,972;160095,728862825
"Viradouro";42303,844;60045,235;90416,126;209493,978;402259,183;41445,168;443704,352;24086,8764996471
"Vista Alegre do Alto";33887,394;150924,149;45133,927;144839,52;374784,99;50272,819;425057,809;52534,6445433197
"Vitória Brasil";7651,375;1930,555;13865,715;18826,427;42274,072;2904,564;45178,636;25655,1027825099
"Votorantim";3661,49;932430,123;549536,002;1897868,436;3383496,05;535740,197;3919236,248;32481,1145845419
"Votuporanga";63921,381;720558,066;387363,358;2277197,924;3449040,729;413498,922;3862539,651;41896,2356252644
"Zacarias";60922,172;13184,488;21355,46;29175,66;124637,781;5550,95;130188,73;50578,3721833722
